0.06876611709594727

0.029596805572509766

0.013677835464477539

0.04851984977722168

0.08176517486572266

0.12872099876403809

0.06794595718383789

0.0659489631652832

0.02993607521057129

0.0797719955444336

0.03612518310546875

0.030739784240722656

0.027200937271118164

0.11243510246276855

0.01606297492980957

0.10946798324584961
0.09485983848571777

0.037756919860839844
0.020814895629882812,0.022693872451782227

0.0355219841003418
0.028387069702148438,0.03368687629699707

0.037158966064453125
0.023205995559692383,0.025033950805664062

0.06853294372558594
0.030360937118530273

0.02592301368713379,0.05237293243408203
0.058966875076293945

0.03444695472717285
0.028390884399414062

0.017559051513671875
0.02577495574951172

0.042571067810058594
0.03741097450256348

0.07479691505432129
0.035695791244506836

0.030071020126342773
0.036247968673706055

0.05326414108276367
0.022489070892333984,0.03110814094543457

0.06497716903686523
0.017302989959716797

0.02213907241821289
0.07636594772338867

0.017093896865844727
0.03325200080871582

0.1748640537261963
0.1312580108642578
0.13385510444641113,0.14603209495544434

0.11800813674926758,0.14177608489990234
0.18372416496276855
0.04903912544250488

0.1326279640197754
0.10468101501464844
0.06800413131713867

1.8368949890136719
0.0531158447265625
0.14391183853149414,0.42145586013793945

0.03781008720397949,0.05643510818481445,0.07189798355102539
0.10660004615783691
0.07465219497680664

0.07583093643188477,0.09466314315795898,0.10034608840942383,0.13054800033569336
0.7553040981292725
0.08140802383422852,0.2349860668182373,0.39028310775756836

0.15444207191467285
0.0507199764251709,0.0539400577545166
0.1447138786315918

0.24375200271606445
0.06711101531982422,0.179487943649292
0.06438302993774414,0.07336306571960449,0.14382600784301758

0.08646893501281738
0.4266209602355957
0.1259899139404297,0.3850860595703125

0.03797793388366699
0.16595697402954102
0.11063885688781738,0.12743091583251953

0.5560359954833984
0.046380043029785156
0.17070817947387695,0.1801471710205078,0.18886017799377441,0.25365400314331055,0.27623915672302246

0.0652320384979248,0.08997917175292969,0.10185718536376953
0.7523691654205322
0.2382199764251709

0.06033897399902344
0.21244096755981445
0.14004278182983398

0.21653509140014648
0.03364992141723633
0.15697598457336426,0.1835649013519287

0.1026618480682373,0.13161993026733398
0.07503080368041992
0.13266682624816895

0.14572596549987793,0.15333890914916992
0.18058490753173828
0.1220848560333252
0.16543197631835938

0.5807681083679199
0.18590593338012695
0.16118097305297852,0.19343209266662598,0.3310389518737793,0.35454607009887695,0.3769569396972656,0.44385814666748047
0.10370898246765137,0.32033514976501465,0.394866943359375

0.10206007957458496
0.04290199279785156,0.0651249885559082
0.1438601016998291
0.12432694435119629

0.07005810737609863
0.05637812614440918
0.16086101531982422
0.11227989196777344

0.17250895500183105
0.056739091873168945,0.08070015907287598
0.07530808448791504,0.08859109878540039
0.11187005043029785

0.09623599052429199
0.31103086471557617
0.09924578666687012,0.10869693756103516
0.10971498489379883,0.18552184104919434

0.12504291534423828,0.43847084045410156,0.6495499610900879
0.25141286849975586
0.7373528480529785
