0.06876611709594727,1
0.029596805572509766,1
0.013677835464477539,1
0.04851984977722168,1
0.08176517486572266,1
0.12872099876403809,1
0.06794595718383789,1
0.0659489631652832,1
0.02993607521057129,1
0.0797719955444336,1
0.03612518310546875,1
0.030739784240722656,1
0.027200937271118164,1
0.11243510246276855,1
0.01606297492980957,1
0.054733991622924805,2
0.018878459930419922,2
0.0177609920501709,2
0.018579483032226562,2
0.03426647186279297,2
0.029483437538146973,2
0.017223477363586426,2
0.01288747787475586,2
0.021285533905029297,2
0.037398457527160645,2
0.018123984336853027,2
0.026632070541381836,2
0.03248858451843262,2
0.038182973861694336,2
0.01662600040435791,2
0.058288017908732094,3
0.06124138832092285,3
0.04420932133992513,3
0.612298329671224,3
0.03553334871927897,3
0.2517680327097575,3
0.05148069063822428,3
0.08125066757202148,3
0.14220698674519858,3
0.055318991343180336,3
0.18534533182779947,3
0.25078972180684406,3
0.07081365585327148,3
0.07217836380004883,3
0.04422227541605631,3
0.04514622688293457,4
0.14519202709197998,4
0.035965025424957275,4
0.040215253829956055,4
0.043127238750457764,4
0.07775771617889404,4
0.18433821201324463,4
0.03194224834442139,4
0.0687665343284607,4
0.04300224781036377,4
0.03131979703903198,4
0.04579174518585205,4
0.16123676300048828,4
0.03619152307510376,4
0.03216874599456787,4
0.9901001930236817,5
0.41623377799987793,5
0.6111018180847168,5
1.540684175491333,5
0.2638889789581299,5
0.3265210151672363,5
0.17830262184143067,5
0.5687376022338867,5
3.7714260101318358,5
1.431487798690796,5
1.0376145839691162,5
0.5800198078155517,5
0.10048160552978516,5
0.19900341033935548,5
0.25896120071411133,5
0.34713749090830487,6
0.6657521724700928,6
0.0663619836171468,6
0.09145502249399821,6
0.7699108521143595,6
1.796851674715678,6
0.5324770212173462,6
0.26738683382670086,6
0.4096008539199829,6
0.1874459981918335,6
0.08274233341217041,6
0.03985301653544108,6
0.19168583552042642,6
1.079053481419881,6
0.3407270113627116,6
1.349198852266584,7
2.156209571020944,7
1.1307367256709508,7
0.2733508518763951,7
8.713644300188337,7
0.45000386238098145,7
0.7305758680616107,7
3.359288419995989,7
0.8323914323534284,7
0.25158943448747906,7
0.12704198701041086,7
1.1439198766435896,7
0.28413214002336773,7
0.3618189947945731,7
1.0466012954711914,7
0.676090270280838,8
3.620441108942032,8
1.235838383436203,8
3.7790969014167786,8
1.1542291343212128,8
1.4779404997825623,8
0.4179786443710327,8
0.8595882654190063,8
8.17186588048935,8
1.9694058895111084,8
1.3442282378673553,8
0.2465210258960724,8
8.597300738096237,8
0.12343588471412659,8
0.2796603739261627,8
1.5796199904547796,9
0.9098330073886447,9
12.875846677356297,9
0.557580656475491,9
9.87638447019789,9
2.384053760104709,9
2.6567327711317272,9
1.9062373373243544,9
2.061920642852783,9
2.4233982298109265,9
0.8793120119306777,9
0.18539555867513022,9
2.0174720022413464,9
0.1094158755408393,9
5.796891212463379,9
0.3454038143157959,10
0.5783684015274048,10
0.5391561031341553,10
0.5367723941802979,10
0.8615675926208496,10
9.791239786148072,10
1.395276713371277,10
0.5410130023956299,10
13.673372817039489,10
0.45933918952941893,10
0.7155480861663819,10
12.717692995071411,10
2.7445592164993284,10
4.423062205314636,10
1.7389750957489014,10
4.038470181551847,11
5.326418074694547,11
0.8025730739940297,11
0.3477993661707098,11
10.901088259436868,11
1.1019430810754949,11
1.4008535471829502,11
8.782734177329324,11
2.139393459666859,11
10.36363072828813,11
0.1536070000041615,11
3.0883610898798164,11
0.8354151899164374,11
0.27050209045410156,11
0.6600069999694824,11
2.360979448665272,11
3.0277646454897793,11
2.4907266443425957,11
2.2960360917178066,11
0.4988718430201213,12
0.7946744958559672,12
4.925736486911774,12
5.029113094011943,12
3.613811651865641,12
18.10402899980545,12
3.4588365157445273,12
8.89735440413157,12
1.061013917128245,12
1.2589911818504333,12
4.921565312605638,13
2.4574473821199856,13
8.112348538178663,13
4.831941311176006,13
5.151232224244338,13
2.213376448704646,13
5.020396691102248,13
10.668616918417124,13
17.66397555057819,13
1.4104602336883545,13
0.5217443062708929,13
0.7285571648524358,13
8.584276841236996,13
0.3898812257326566,13
0.34329031063960147,13
0.5961267096655709,14
1.4376749992370605,14
3.3907868010657176,14
1.02103556905474,14
1.5248918533325195,14
20.601840138435364,14
4.4387414285114835,14
2.581700784819467,14
4.881185344287327,14
1.6625052179609026,14
2.098269428525652,14
4.401024869510105,14
0.6430984394890922,14
3.130109361239842,14
9.33918557848249,14
3.34222993850708,15
8.582063404719035,15
14.512675126393637,15
6.267256800333659,15
11.154461606343586,15
2.2376522699991863,15
22.730629142125448,15
4.38991060256958,15
12.495279598236085,15
1.6646207332611085,15
1.096050993601481,15
0.9077272733052572,15
3.815803591410319,15
1.1538877328236898,15
