0.05837607383728027
0.12759900093078613
0.03268098831176758,0.05240511894226074

0.20921111106872559
0.05211305618286133,0.1742382049560547
0.042382001876831055,0.06594109535217285,0.09299015998840332

0.10433292388916016
0.4600849151611328
0.039457082748413086,0.06737208366394043,0.0807950496673584,0.14756989479064941,0.16750192642211914

0.019538164138793945
0.10446810722351074
0.04478001594543457,0.061155080795288086

0.1684889793395996
0.06260085105895996
0.05264997482299805,0.1083059310913086

0.022740840911865234,0.09750986099243164
0.1299729347229004
0.08045697212219238

0.07620811462402344
0.11761116981506348
0.08995604515075684

0.07061004638671875
0.15055608749389648
0.06820797920227051,0.07510495185852051

0.016354084014892578
0.05009603500366211
0.055732011795043945

0.027295827865600586
0.10475587844848633
0.08803081512451172,0.09583187103271484,0.10019087791442871

0.1759810447692871
0.0589141845703125,0.05975008010864258,0.13983917236328125
0.10258603096008301,0.11945319175720215,0.13016200065612793

0.1216881275177002
0.15766310691833496
0.048415184020996094

0.0575869083404541
0.04575800895690918
0.027575969696044922,0.030622005462646484,0.03344893455505371

0.02142500877380371,0.1954360008239746,0.21882295608520508
0.23661303520202637
0.02210402488708496,0.041645050048828125,0.05521202087402344,0.07373809814453125,0.09749317169189453

0.08658099174499512,0.14928412437438965
0.06703019142150879,0.08980107307434082,0.10968613624572754
0.16354918479919434

0.017560958862304688,0.045387983322143555
0.032373905181884766
0.09621787071228027

0.04620790481567383
0.0766899585723877
0.02556300163269043,0.03520798683166504

0.04578208923339844
0.022147178649902344,0.06316018104553223
0.08228111267089844

0.03902292251586914
0.044510841369628906
0.048358917236328125

0.04526805877685547
0.05098104476928711
0.07602095603942871

0.0375368595123291

0.014781951904296875

0.008491039276123047

0.007201194763183594

0.005568981170654297

0.034152984619140625

0.013063192367553711

0.004453182220458984

0.01612710952758789

0.005762815475463867

0.004302024841308594

0.006597042083740234

0.006223917007446289

0.024327993392944336

0.022764205932617188

0.07429695129394531
0.07599401473999023

0.022882938385009766
0.02974700927734375

0.03516507148742676
0.029194116592407227,0.030659198760986328

0.03703022003173828
0.010174036026000977,0.017788171768188477,0.03229522705078125,0.03380918502807617

0.011068105697631836,0.014333009719848633
0.021200895309448242

0.017687082290649414
0.023092985153198242

0.03308916091918945
0.007720947265625

0.014878034591674805,0.021892070770263672,0.027248144149780273,0.02917003631591797,0.0342559814453125
0.03787803649902344

0.013753890991210938,0.020701885223388672
0.023549795150756836

0.02362203598022461
0.01482701301574707,0.016144990921020508

0.013447999954223633
0.03325390815734863

0.018221139907836914
0.015073060989379883

0.05054283142089844
0.005290031433105469,0.006357908248901367

0.039103031158447266
0.0282440185546875

0.010686159133911133
0.030719995498657227

0.09481501579284668
0.09098219871520996,0.14015412330627441,0.37819910049438477
0.557528018951416
0.11251497268676758,0.23501110076904297

0.027558088302612305
0.10408401489257812
0.05831003189086914,0.07381391525268555,0.08315896987915039
0.1253519058227539

0.04050302505493164,0.08040308952331543,0.47177600860595703,0.6070120334625244,0.7698180675506592
0.054028987884521484,0.07116198539733887
0.9323489665985107
0.08985590934753418,0.16903209686279297

0.015022039413452148,0.016180038452148438,0.028882980346679688
0.19460201263427734
0.04570198059082031,0.0745241641998291,0.12338900566101074
0.24550700187683105

0.025535106658935547,0.24996304512023926
0.04106903076171875,0.044341087341308594,0.08013701438903809,0.4054551124572754
0.5404379367828369
0.09226107597351074,0.21052002906799316,0.4786341190338135

0.03971695899963379,0.06085014343261719,0.11832904815673828
0.13906002044677734
0.04992413520812988
0.05369997024536133

0.038565874099731445
0.056993961334228516
0.08186602592468262
0.03153085708618164

0.028151988983154297
2.468125820159912
0.03849983215332031,0.060133934020996094
0.03602480888366699,0.43865489959716797,0.8149168491363525,1.0929780006408691,1.3121728897094727

0.022825956344604492
0.09467291831970215
0.04209589958190918
0.08310699462890625

0.03403496742248535
0.03584098815917969
0.05938291549682617,0.10328412055969238
0.5801420211791992

0.2333378791809082
0.0500340461730957,0.1286170482635498
0.0542600154876709
0.16092586517333984

0.1472759246826172,0.19697093963623047
0.3724970817565918
