|[0.019494056701660156, 12.212929895197256]|
|[0.09510397911071777, 23.159539755966208]|,|[0.11357498168945312, 18.611968997170123]|
|[0.04048800468444824, 23.421885072331094]|,|[0.04446101188659668, 19.335996723834587]|,|[0.04879593849182129, 19.05156629994392]|,|[8.490901947021484, 18.345668346539696]|
|[0.13206911087036133, 32.917369633962075]|,|[0.33861804008483887, 30.920060926072974]|,|[3.262911081314087, 16.334424505574766]|,|[7.43538498878479, 15.258793152058384]|
|[0.040780067443847656, 15.853939609782657]|,|[0.21236205101013184, 14.903584484971729]|
|[0.2904031276702881, 33.37970174101526]|,|[0.34235501289367676, 31.141320546551032]|,|[0.4209771156311035, 25.371295088726864]|,|[0.9807770252227783, 23.778185802113455]|,|[1.6153180599212646, 19.19123234724514]|,|[1.8498849868774414, 16.266873192095797]|
|[0.032691001892089844, 13.443825516866584]|,|[0.07349205017089844, 13.422196446045989]|

