|[0.07367396354675293, 30.755972686649773]|
|[0.06491494178771973, 24.18235559270468]|,|[2.4506890773773193, 23.73729286090255]|
|[0.0690920352935791, 24.34452726611219]|,|[0.08336806297302246, 23.91578293024367]|,|[0.1174459457397461, 23.22903718838628]|,|[0.24036502838134766, 22.358934692918734]|
|[0.05256295204162598, 15.55505643951342]|,|[0.05698800086975098, 13.79805082430653]|,|[0.06553411483764648, 13.677080900501734]|,|[0.07749414443969727, 13.20322706740738]|,|[0.14670300483703613, 12.817862791891375]|,|[3.8238680362701416, 11.912672208436666]|
|[0.17274713516235352, 23.403995754523145]|
|[10.180171012878418, 40.20208787815479]|,|[12.574804067611694, 23.28051697225014]|
|[2.0015830993652344, 32.43057596483365]|,|[8.596884965896606, 29.968357478764275]|,|[25.254502058029175, 27.08280026187466]|
|[3.9370839595794678, 20.63350455078736]|,|[4.484569072723389, 17.447102753477193]|

