|[0.029361963272094727, 33.37261985806075]|,|[0.03511381149291992, 33.07134678028819]|
|[0.0633549690246582, 35.35208011434257]|,|[0.1838998794555664, 29.79285966270754]|
|[0.29502391815185547, 53.95733844363799]|,|[0.35968780517578125, 29.143588579371723]|,|[0.9303038120269775, 28.882955064486286]|,|[1.0273408889770508, 27.262525517229967]|

