|[0.6352818012237549, 29.542898290974914]|,|[8.410722017288208, 29.343029128254063]|
|[0.07290983200073242, 33.27843724511605]|,|[0.11314892768859863, 25.33092183212714]|,|[0.48961782455444336, 24.653269776369253]|
|[1.0751290321350098, 57.28186838336115]|,|[1.2803208827972412, 34.39383670051333]|,|[49.784294843673706, 23.26986209855275]|
|[0.03540992736816406, 19.889749930380027]|
|[0.18174481391906738, 36.462653417623464]|,|[41.955179929733276, 33.46485367188179]|
|[2.0174059867858887, 20.050532637888356]|
|[2.7002718448638916, 44.73892770770369]|,|[21.710681915283203, 36.36625717542867]|
|[0.03315281867980957, 15.19251523491443]|
|[0.27770495414733887, 34.02283071662298]|,|[3.383970022201538, 33.56851369055398]|,|[4.647233009338379, 32.19849486473496]|
|[0.044003963470458984, 20.560807220422365]|,|[0.22829484939575195, 18.11828967800422]|
|[0.9023399353027344, 25.520779294516853]|,|[1.8643038272857666, 24.680778717051364]|,|[10.14003586769104, 24.428054581201202]|
|[0.13106083869934082, 16.288027423644436]|,|[0.35747289657592773, 15.592582912022706]|

