|[1.0833978652954102, 49.61586789162707]|,|[6.089866876602173, 37.27127234253951]|
|[0.13308191299438477, 36.93412136100014]|,|[0.9770059585571289, 30.051720402788266]|
|[2.4359090328216553, 26.10555830631436]|
|[0.12227201461791992, 29.398876401486422]|,|[0.4960770606994629, 29.182952327707465]|,|[0.7574830055236816, 27.16478515770845]|,|[1.3816189765930176, 24.638254221308042]|
|[0.012668848037719727, 8.652666010452187]|
|[0.65488600730896, 20.991071314064833]|,|[1.9415559768676758, 18.921717666288448]|,|[5.376553058624268, 18.714620494165082]|
|[0.07716894149780273, 25.611537508898405]|,|[0.08379101753234863, 24.701025005504047]|

