|[2.735537052154541, 57.759143061080216]|
|[0.32097911834716797, 39.86790352809149]|
|[0.03334617614746094, 18.631412920509355]|
|[0.1161191463470459, 26.097504456713356]|
|[0.5479872226715088, 24.815536817076865]|,|[6.153605222702026, 22.435038751164]|
|[0.07399606704711914, 25.14512396669625]|,|[0.19876408576965332, 24.400954461789755]|
|[0.02986001968383789, 24.891923724140735]|
|[0.034287214279174805, 29.296097856888622]|,|[0.038583993911743164, 28.735525404345427]|

