|[0.09118914604187012, 25.451343765316576]|,|[0.20638322830200195, 24.73490994329115]|
|[0.23740410804748535, 27.344758632591386]|,|[2.8234121799468994, 21.10799858326662]|
|[0.04384613037109375, 23.868489693591883]|,|[4.6137590408325195, 22.008651819033403]|
|[0.8290870189666748, 48.13065850557513]|,|[3.024895191192627, 24.44237584947839]|
|[0.14409708976745605, 21.998869900242603]|,|[1.5249521732330322, 21.82790660885246]|,|[4.743549108505249, 19.041264670624685]|

