|[0.06202387809753418, 31.383553119329008]|
|[0.010332822799682617, 15.01310978335812]|,|[1.8705527782440186, 13.875191599701427]|
|[0.025107860565185547, 27.083274302967613]|,|[0.03433489799499512, 26.887774226594583]|,|[0.043518781661987305, 26.412536794035166]|
|[0.028667926788330078, 13.868460295204972]|,|[0.7326028347015381, 13.41385553829808]|

