|[0.025655031204223633, 19.856161032435224]|,|[0.03415489196777344, 18.908939485171093]|
|[0.04164600372314453, 15.967648978775273]|
|[1.3734960556030273, 15.465924387283923]|
|[0.07499289512634277, 19.451744965619227]|,|[0.11170506477355957, 10.678975291189026]|,|[0.151015043258667, 10.58550362963157]|,|[1.6859760284423828, 9.316391808732995]|,|[2.55497407913208, 8.733437955790622]|
|[0.11212801933288574, 28.941726866092058]|,|[0.22167611122131348, 27.787274839311138]|
|[0.07528305053710938, 11.804053842735875]|
|[1.7366371154785156, 16.998478293909926]|
|[0.07558894157409668, 8.79628685133962]|

