|[0.04056096076965332, 36.131568569912204]|
|[71.91417193412781, 45.33937536251809]|
|[7.529471158981323, 40.0782119405573]|,|[10.477864027023315, 37.13182395660155]|
|[5.376651048660278, 33.20577124721399]|
|[0.03827500343322754, 30.08311040466991]|,|[0.04308605194091797, 28.68287374967967]|,|[0.20144200325012207, 28.315603443508003]|,|[4.5148351192474365, 27.9495786660278]|
|[0.5731861591339111, 31.817157924115698]|,|[1.01416015625, 31.312048319042564]|
|[0.05055093765258789, 28.71169208438579]|
|[0.058242082595825195, 42.53795740515069]|,|[0.06429100036621094, 35.94446672048317]|,|[5.692361116409302, 26.138122998796067]|,|[11.771099090576172, 26.011762761562043]|,|[17.134602069854736, 23.337556270224788]|

