|[1.0314180850982666, 70.36597642351155]|
|[0.2607259750366211, 39.06520014805008]|,|[0.318835973739624, 38.512663282221936]|,|[0.3602330684661865, 37.86805389627077]|,|[2.1467339992523193, 36.66676962285961]|
|[0.46970295906066895, 45.08604755356125]|
|[0.12094902992248535, 59.05024057030117]|,|[0.39464616775512695, 51.01475564502821]|
|[0.20276713371276855, 45.6731426956492]|,|[0.23933196067810059, 44.77020321818308]|,|[0.36530494689941406, 41.24003581453794]|
|[0.8156349658966064, 73.81526421570821]|
|[1.2055461406707764, 57.59408601290074]|,|[5.695284128189087, 40.461004908391345]|

