|[0.2214651107788086, 61.527464667183835]|,|[0.268726110458374, 60.31971897964708]|,|[0.2902219295501709, 55.505737772907565]|
|[0.9812500476837158, 50.31500582507324]|
|[0.7020909786224365, 86.95513014253588]|,|[5.9977099895477295, 81.76218849579053]|,|[6.755326986312866, 81.51672726748467]|,|[7.526586055755615, 79.52503840852462]|
|[0.8606500625610352, 75.33256065926324]|,|[1.14096999168396, 75.3298696833588]|,|[1.5155971050262451, 45.50852640652117]|
|[0.20291590690612793, 55.921345603496]|
|[0.1929340362548828, 50.73232166797676]|
|[0.35720396041870117, 65.41399512658782]|
|[0.17575311660766602, 56.74968014295521]|,|[0.22558903694152832, 56.24429282249462]|,|[0.27817606925964355, 53.76570309401121]|
|[0.23706793785095215, 44.144837429675725]|,|[5.536264896392822, 40.06157752981572]|
|[14.283454895019531, 31.316942438282343]|,|[17.31874394416809, 29.362155164682928]|

