|[0.04569196701049805, 52.57039884565152]|,|[0.3084690570831299, 50.720909451185726]|
|[0.06698989868164062, 42.98671980513788]|,|[0.17645001411437988, 38.540061847738606]|
|[0.04616808891296387, 53.62675065972162]|,|[0.7467300891876221, 52.1846424893565]|,|[1.6710989475250244, 51.235925180608184]|,|[2.208148956298828, 51.03367502085207]|

