|[0.27382397651672363, 44.49713085578518]|
|[1.5281310081481934, 54.96763607085159]|,|[9.28342604637146, 16.8382868531015]|
|[0.13688302040100098, 33.55663453344651]|,|[3.1335608959198, 27.441459021385953]|,|[4.819550037384033, 27.150931177924456]|
|[0.042289018630981445, 42.241062790044346]|,|[0.0581049919128418, 41.77821891112833]|,|[0.06983304023742676, 39.74589239397946]|
|[0.11988997459411621, 49.118839474892525]|,|[0.592195987701416, 43.6738923792723]|,|[10.648483991622925, 25.674766614101262]|
|[7.529443025588989, 86.67122380626168]|,|[12.060014009475708, 63.41776185043617]|,|[19.43057107925415, 60.51180340219815]|
|[0.02678704261779785, 25.235842723210318]|,|[0.04926586151123047, 24.501286943253373]|
|[0.3534200191497803, 33.33206117151711]|,|[0.5249879360198975, 27.93292705915026]|,|[2.5509660243988037, 26.205869953001628]|,|[6.6996910572052, 25.764841750046298]|
|[0.09367203712463379, 28.320500259227867]|,|[0.1975250244140625, 28.04989116217656]|

