|[0.2580230236053467, 30.557683276582278]|,|[13.499984979629517, 29.782768652236236]|
|[0.21129298210144043, 30.300121455419966]|,|[0.3025379180908203, 30.02179643893926]|
|[0.09288787841796875, 26.78296464790569]|,|[0.11040806770324707, 23.354217016389608]|,|[0.39685606956481934, 22.090022525821663]|
|[1.4186198711395264, 73.45933850732922]|,|[5.443650960922241, 28.530375352226216]|,|[16.36834406852722, 23.874697076173582]|
|[9.490740060806274, 23.371916673985293]|
|[0.7228190898895264, 50.89009657155147]|,|[0.8783199787139893, 17.106771827515047]|
|[0.11099100112915039, 26.238820075212548]|,|[0.14675307273864746, 25.623203001658705]|
|[0.0661320686340332, 24.071297282290246]|,|[0.08279109001159668, 23.209767627252294]|
|[0.03590106964111328, 21.400822668946258]|
|[0.04198789596557617, 12.981692825073267]|
|[0.13628196716308594, 20.685893493599725]|,|[0.17145299911499023, 20.671177799253353]|,|[1.2014129161834717, 16.803885038874874]|
|[0.5302388668060303, 24.568858130698466]|
|[0.03879094123840332, 12.31292500264303]|

