|[15.845353126525879, 54.785334021455455]|
|[0.19984817504882812, 40.170318738049865]|
|[3.2611961364746094, 70.36505750075791]|,|[5.6519551277160645, 55.97056472182376]|
|[0.9136672019958496, 69.87325047736324]|,|[1.2276232242584229, 68.91587277078781]|,|[2.440420150756836, 62.484507659642354]|,|[11.926846027374268, 51.932975214339656]|
|[0.13722014427185059, 53.421186788596444]|,|[0.1464231014251709, 49.02760529797317]|
|[0.1565690040588379, 52.53126980044828]|,|[12.228116035461426, 51.45569673021682]|
|[0.20797419548034668, 42.30602138879791]|
|[0.06839203834533691, 31.053093626042916]|
|[0.1773061752319336, 37.270758291947736]|,|[0.2412412166595459, 37.194482461635324]|,|[0.6283001899719238, 36.83379721471956]|

