|[0.037267208099365234, 11.71390791963871]|
|[0.08059406280517578, 15.693109450961622]|
|[0.034095048904418945, 8.543686885102248]|,|[0.040769100189208984, 8.408279844193974]|,|[0.04745316505432129, 7.64822668301482]|
|[6.422346115112305, 12.272878807359195]|
|[6.54906702041626, 39.25137935955554]|,|[12.515443086624146, 23.84878275843314]|
|[0.6447710990905762, 23.873710051786514]|,|[1.4998149871826172, 18.868635367686487]|,|[14.734670162200928, 16.224544232417035]|
|[0.05816507339477539, 22.200328858630304]|,|[0.06308817863464355, 21.474238981123722]|
|[1.7889471054077148, 12.356690296697375]|
|[0.13390421867370605, 24.878846277045444]|,|[0.5721042156219482, 14.047168191043221]|
|[0.08257102966308594, 10.20534033040523]|,|[1.044114112854004, 7.22182972574921]|,|[6.086643218994141, 7.04324815156637]|
|[0.09713006019592285, 17.596376220143338]|,|[15.251524209976196, 12.035583198388803]|

