|[0.03400683403015137, 17.476540522315524]|,|[0.6632230281829834, 16.13319593462245]|
|[3.170637845993042, 30.3860165590475]|,|[3.5928938388824463, 29.846761633186755]|,|[5.12143087387085, 24.840900169127803]|
|[0.2528970241546631, 32.00497364006945]|,|[2.7757809162139893, 28.82045890782018]|,|[3.1818578243255615, 28.62849891409266]|,|[4.075250864028931, 23.096828152816165]|
|[0.05131196975708008, 19.3511635366072]|,|[0.47544384002685547, 9.644743241920876]|
|[0.02593088150024414, 11.081300174229927]|,|[0.028517961502075195, 10.859525056790222]|
|[0.06154203414916992, 19.0859152991402]|,|[0.7143399715423584, 15.964423718595198]|,|[1.2107360363006592, 12.611248469432603]|
|[0.08875894546508789, 30.72080410869889]|,|[0.18956398963928223, 29.581392980408292]|,|[0.6154780387878418, 25.54267286722678]|
|[0.11361098289489746, 11.52148551464564]|,|[6.411448955535889, 10.97665581649991]|
|[0.022833824157714844, 11.362800238866306]|,|[0.14735698699951172, 11.266224810998581]|
|[0.7488839626312256, 12.523295127408039]|

